Education,Income,Recency,NumDealsPurchases,NumWebPurchases,NumCatalogPurchases,NumStorePurchases,NumWebVisitsMonth,Complain,Total_Spent,Accepted,Age,Family_Size,Customer_Tenure,Relationship_Status_Partnered,Relationship_Status_Single,Age_Group,Income_Group
1,28427.0,67,2,2,0,3,8,0,52,0,41,3,4280,True,False,Middle-aged,Low
3,37395.0,47,1,1,0,3,6,0,39,0,48,3,3873,True,False,Middle-aged,Medium
1,64722.0,47,4,8,2,11,6,0,805,0,53,3,3849,True,False,Middle-aged,High
2,55249.0,81,1,2,1,4,3,0,130,0,68,3,3888,True,False,Senior,Medium
1,84906.0,98,1,5,6,12,2,0,1631,1,52,2,4083,True,False,Middle-aged,High
1,28691.0,56,1,1,0,3,8,0,34,0,35,3,4175,True,False,Young,Low
1,44213.0,48,4,2,1,5,6,0,152,0,72,3,4027,False,True,Senior,Medium
0,25707.0,18,1,1,0,3,7,0,21,0,40,2,3977,False,True,Middle-aged,Low
3,59062.0,74,2,2,0,3,4,0,71,0,57,4,4084,True,False,Senior,Medium
1,76624.0,68,1,5,10,7,1,0,899,1,62,2,3851,False,True,Senior,High
2,66000.0,36,1,1,3,5,1,0,711,0,77,2,3885,True,False,Senior,High
3,27683.0,90,4,6,2,4,8,0,351,0,46,3,4509,True,False,Middle-aged,Low
1,1730.0,65,6,0,0,0,13,0,8,0,53,1,3857,False,True,Middle-aged,Low
0,7500.0,63,4,3,2,2,9,0,119,0,32,2,4388,False,True,Young,Low
1,40521.0,82,1,0,1,2,5,0,21,0,56,4,4265,True,False,Senior,Medium
3,20427.0,63,1,1,0,2,8,0,10,0,51,3,3912,True,False,Middle-aged,Low
1,65106.0,55,3,8,3,13,6,0,973,1,49,3,3851,True,False,Middle-aged,High
3,69969.0,64,1,4,2,6,3,0,1536,1,59,2,4121,True,False,Senior,High
1,67433.0,51,4,6,5,13,4,0,992,1,72,4,4163,True,False,Senior,High
3,77766.0,97,2,11,10,11,6,0,1529,1,57,3,4307,True,False,Senior,High
1,74716.0,92,2,7,3,5,4,0,860,0,52,3,4105,True,False,Middle-aged,High
1,68118.0,51,2,8,9,4,6,0,928,0,61,2,4069,False,True,Senior,High
3,55158.0,72,4,7,2,5,7,0,418,1,54,4,4514,True,False,Middle-aged,Medium
2,62972.0,39,2,7,4,3,6,0,587,1,69,3,4510,True,False,Senior,High
1,74190.0,49,2,4,2,11,2,0,641,0,49,3,3863,True,False,Middle-aged,High
1,39356.0,21,1,1,0,2,6,0,23,1,48,4,3917,True,False,Middle-aged,Medium
1,76653.0,91,1,4,7,11,2,0,2279,1,55,2,4132,True,False,Middle-aged,High
3,35860.0,37,2,1,1,2,5,0,49,1,51,3,3856,False,True,Middle-aged,Medium
3,90687.0,98,1,6,2,8,2,0,1779,1,41,1,4218,False,True,Middle-aged,Very High
2,73450.0,85,1,7,8,11,3,0,1804,1,42,2,4021,True,False,Middle-aged,High
1,31454.0,40,3,2,0,3,8,0,48,0,64,4,4173,True,False,Senior,Medium
1,47139.0,2,2,2,1,2,7,0,83,1,72,3,3930,False,True,Senior,Medium
1,83829.0,78,0,4,7,6,1,0,1862,1,49,1,4079,False,True,Middle-aged,High
3,53378.0,41,6,9,4,6,8,0,793,1,61,4,4458,True,False,Senior,Medium
1,19656.0,94,3,2,1,3,7,0,84,0,54,3,4321,True,False,Middle-aged,Low
3,45579.0,10,1,4,1,4,6,0,183,0,76,3,4128,True,False,Senior,Medium
2,85485.0,73,1,6,6,6,2,0,1383,0,66,1,3823,False,True,Senior,High
1,55956.0,22,2,7,3,4,4,0,999,1,80,2,3898,True,False,Senior,Medium
2,64191.0,30,3,5,3,13,3,0,825,0,61,2,4338,False,True,Senior,High
1,38808.0,21,4,5,1,4,8,0,246,1,52,2,4487,False,True,Middle-aged,Medium
2,57183.0,51,6,9,1,7,8,0,610,0,58,4,4282,True,False,Senior,Medium
2,23748.0,97,3,2,1,3,8,0,76,0,56,2,4400,False,True,Senior,Low
1,66303.0,56,4,3,4,11,8,0,1286,1,53,3,4303,True,False,Middle-aged,High
2,37368.0,4,1,1,0,2,6,0,30,1,49,3,4010,True,False,Middle-aged,Medium
1,40800.0,77,2,3,0,3,7,0,99,0,60,4,4359,True,False,Senior,Medium
1,71847.0,95,0,6,7,9,3,0,1192,1,46,1,4461,False,True,Middle-aged,High
1,46149.0,36,5,5,1,7,5,0,362,0,49,3,4027,True,False,Middle-aged,Medium
1,78687.0,13,1,4,6,8,2,0,2130,1,41,2,4504,True,False,Middle-aged,High
2,49118.0,90,2,9,7,10,7,0,1229,1,53,1,4495,False,True,Middle-aged,Medium
3,37633.0,49,2,1,0,3,9,0,38,0,67,4,4462,True,False,Senior,Medium
2,39767.0,18,2,7,1,7,8,0,485,0,73,2,4158,True,False,Senior,Medium
0,26997.0,89,2,4,2,5,7,0,434,0,73,2,4416,True,False,Senior,Low
1,33986.0,43,1,1,0,3,7,0,44,0,54,2,4287,False,True,Middle-aged,Medium
3,57091.0,82,2,9,2,5,7,0,496,1,52,3,4398,True,False,Middle-aged,Medium
2,46831.0,84,2,1,2,2,4,0,78,0,55,4,4201,True,False,Middle-aged,Medium
2,83151.0,80,1,5,7,10,2,0,2346,1,52,2,4319,True,False,Middle-aged,High
1,52531.0,68,2,7,2,10,6,0,794,0,53,2,4361,True,False,Middle-aged,Medium
1,15759.0,12,1,1,0,2,7,0,17,0,68,2,4112,True,False,Senior,Low
1,22804.0,75,1,2,0,2,9,0,26,0,53,2,4148,False,True,Middle-aged,Low
2,43050.0,10,2,2,0,4,5,0,76,0,51,3,3918,True,False,Middle-aged,Medium
3,42997.0,91,1,1,0,2,7,0,15,0,47,3,4019,False,True,Middle-aged,Medium
3,48918.0,21,2,1,0,4,4,0,62,0,61,3,3893,False,True,Senior,Medium
2,60033.0,28,2,2,1,5,2,0,198,0,70,3,3907,True,False,Senior,High
3,34043.0,97,1,2,0,2,9,0,49,0,46,3,4062,True,False,Middle-aged,Medium
1,57811.0,49,5,7,2,11,5,0,802,1,58,3,4185,True,False,Senior,Medium
1,78569.0,14,1,4,6,4,1,0,1736,1,78,2,3945,True,False,Senior,High
1,7500.0,5,4,2,1,3,6,0,57,0,46,3,4364,False,True,Middle-aged,Low
2,117416.25,37,0,1,0,1,1,0,59,0,53,3,4205,True,False,Middle-aged,Very High
1,94384.0,62,0,5,8,5,2,0,2302,1,71,2,4297,True,False,Senior,Very High
2,23148.0,83,1,2,0,3,7,0,37,0,39,2,3946,True,False,Middle-aged,Low
1,44267.0,48,5,5,2,4,9,0,310,0,54,3,4304,False,True,Middle-aged,Medium
1,71626.0,94,1,5,5,8,3,0,1305,1,45,2,4420,True,False,Middle-aged,High
1,60894.0,61,5,10,3,8,7,0,832,0,58,3,4181,True,False,Senior,High
1,50200.0,70,6,7,1,5,8,0,401,0,48,4,4267,True,False,Middle-aged,Medium
3,81051.0,43,1,5,5,12,2,0,1501,1,59,2,3852,True,False,Senior,High
1,65169.0,23,1,10,4,13,6,0,1189,1,42,2,3981,True,False,Middle-aged,High
1,59868.0,37,6,11,2,12,6,0,1194,0,52,3,4157,True,False,Middle-aged,Medium
3,65695.0,50,2,5,4,10,4,0,656,0,64,3,3964,True,False,Senior,High
2,64857.0,78,1,7,5,10,4,0,1540,0,68,1,4398,False,True,Senior,High
2,45143.0,74,3,6,1,5,7,0,311,0,59,3,4122,True,False,Senior,Medium
2,74805.0,14,5,4,7,10,2,0,820,0,69,3,4050,True,False,Senior,High
2,59060.0,77,3,3,1,7,4,0,274,0,35,3,3984,True,False,Young,Medium
3,27238.0,39,3,3,0,3,9,0,57,0,62,3,4250,False,True,Senior,Low
1,47009.0,89,4,3,2,8,4,0,448,0,59,3,4086,True,False,Senior,Medium
2,46094.0,62,1,1,0,3,7,0,44,0,51,4,3834,True,False,Middle-aged,Medium
1,40321.0,59,2,3,0,3,7,0,102,0,52,4,4150,True,False,Middle-aged,Medium
1,37235.0,68,1,1,1,2,4,0,61,0,40,3,3963,True,False,Middle-aged,Medium
2,81843.0,13,1,5,9,12,3,0,1643,0,64,2,4248,True,False,Senior,High
2,46692.0,37,3,6,1,5,6,0,397,0,66,3,4203,True,False,Senior,Medium
1,77382.0,36,2,5,7,12,1,0,1121,1,56,3,3988,True,False,Senior,High
1,37774.0,28,4,7,2,3,9,0,473,1,47,3,4479,False,True,Middle-aged,Medium
0,18393.0,2,2,3,0,3,8,0,50,0,50,3,3907,True,False,Middle-aged,Low
2,72828.0,17,6,6,3,13,7,0,1678,0,62,3,4315,True,False,Senior,High
1,24711.0,86,1,3,0,3,7,0,58,0,42,2,3887,True,False,Middle-aged,Low
3,45503.0,54,1,3,1,4,5,0,170,0,49,3,4092,True,False,Middle-aged,Medium
2,6560.0,2,0,1,0,1,13,0,373,0,42,1,4014,False,True,Middle-aged,Low
3,71604.0,3,1,8,3,5,4,0,1196,1,79,2,4039,True,False,Senior,High
1,27244.0,84,2,2,2,2,7,0,101,0,45,3,3929,True,False,Middle-aged,Low
1,48752.0,8,5,6,1,5,9,0,316,1,55,4,4379,True,False,Middle-aged,Medium
1,71434.0,4,3,7,4,7,4,0,1400,1,62,3,4099,True,False,Senior,High
1,90842.0,57,1,4,9,13,1,0,1424,0,76,1,4150,False,True,Senior,Very High
2,88097.0,24,1,6,5,8,9,0,844,1,46,3,4495,True,False,Middle-aged,High
1,51948.0,51,2,5,2,4,5,0,311,0,49,3,4100,True,False,Middle-aged,Medium
1,71853.0,29,1,2,8,6,1,0,1149,0,42,2,4232,True,False,Middle-aged,High
2,35876.0,13,1,3,1,3,6,0,129,0,41,2,3885,True,False,Middle-aged,Medium
1,40049.0,23,1,1,0,3,6,0,32,0,72,2,4071,False,True,Senior,Medium
1,39660.0,36,3,7,1,3,9,0,299,1,42,2,4505,False,True,Middle-aged,Medium
1,50127.0,88,1,5,1,6,6,0,320,1,62,3,3846,True,False,Senior,Medium
2,43263.0,2,3,5,2,6,5,0,441,0,47,3,4400,True,False,Middle-aged,Medium
2,62845.0,3,6,3,4,10,8,0,1178,1,75,4,4451,True,False,Senior,High
1,18929.0,15,1,1,0,4,6,0,85,0,34,2,4313,True,False,Young,Low
0,24367.0,58,1,1,0,2,9,0,24,0,42,2,4281,False,True,Middle-aged,Low
1,33249.0,11,2,2,1,3,6,0,112,0,49,2,4309,False,True,Middle-aged,Medium
2,26887.0,27,1,1,0,3,6,0,30,0,65,3,4319,True,False,Senior,Low
3,50150.0,32,2,5,2,7,5,0,410,0,41,2,4189,True,False,Middle-aged,Medium
1,62061.0,12,3,10,4,7,6,0,800,1,48,3,4117,True,False,Middle-aged,High
3,85696.0,88,1,4,6,9,1,0,1313,1,62,1,4237,False,True,Senior,High
3,76542.0,91,1,4,8,10,2,0,1483,0,68,2,4271,True,False,Senior,High
1,70515.0,12,1,6,6,4,2,0,1258,1,31,1,4066,False,True,Young,High
1,18227.0,21,1,0,1,2,8,0,28,0,37,3,4413,True,False,Middle-aged,Low
1,69139.0,23,1,4,1,5,4,0,227,0,59,3,3968,True,False,Senior,High
1,69109.0,10,1,6,6,7,4,0,1555,1,42,2,4412,True,False,Middle-aged,High
1,69627.0,35,2,8,2,11,5,0,861,0,62,2,4284,False,True,Senior,High
1,38136.0,69,2,3,1,2,8,0,103,1,46,3,4248,True,False,Middle-aged,Medium
3,62159.0,68,1,6,2,10,4,0,634,0,78,1,3877,False,True,Senior,High
1,80695.0,85,1,5,8,5,2,0,1918,0,61,1,3997,False,True,Senior,High
2,33316.0,34,3,2,1,4,6,0,131,0,53,3,4083,False,True,Middle-aged,Medium
1,58554.0,55,6,8,2,6,7,0,586,0,56,4,4456,True,False,Senior,Medium
0,17256.0,10,2,2,1,2,8,0,62,1,32,3,4033,True,False,Young,Low
1,53034.0,30,6,6,1,7,8,0,447,0,50,3,4210,False,True,Middle-aged,Medium
2,52203.0,36,1,8,7,11,6,0,939,0,74,2,4513,True,False,Senior,Medium
2,59601.0,14,4,2,2,7,8,0,797,1,47,2,4154,False,True,Middle-aged,Medium
2,75154.0,79,1,6,3,6,3,0,1143,1,66,2,4478,False,True,Senior,High
1,47025.0,52,3,6,3,5,6,0,415,0,48,2,4049,False,True,Middle-aged,Medium
1,37971.0,97,1,1,0,3,8,0,30,0,51,3,4031,True,False,Middle-aged,Medium
2,41335.0,24,3,4,1,4,7,0,187,0,56,2,4000,False,True,Senior,Medium
1,67267.0,0,1,3,2,5,2,0,251,0,66,3,3862,True,False,Senior,High
1,57338.0,96,2,4,1,5,5,0,237,0,49,2,3876,False,True,Middle-aged,Medium
2,50523.0,89,2,2,0,4,6,0,91,0,64,4,4001,True,False,Senior,Medium
2,35791.0,94,2,1,0,3,8,0,35,0,59,4,4234,False,True,Senior,Medium
3,50611.0,98,6,4,5,7,6,0,493,1,64,2,4448,False,True,Senior,Medium
3,56242.0,72,5,8,4,11,6,0,971,0,55,3,4298,True,False,Middle-aged,Medium
1,48904.0,1,4,7,2,4,8,0,371,0,64,2,4389,False,True,Senior,Medium
1,56243.0,26,6,4,2,8,5,0,396,0,49,4,3996,False,True,Middle-aged,Medium
1,21355.0,5,2,2,1,2,6,0,68,1,39,3,4128,True,False,Middle-aged,Low
2,57420.0,22,3,5,1,6,7,0,322,1,53,3,4184,True,False,Middle-aged,Medium
2,51381.5,39,2,4,2,6,5,0,317,0,54,3,4269,True,False,Middle-aged,Medium
2,46390.0,56,1,4,2,3,7,0,222,0,69,2,3870,False,True,Senior,Medium
2,54342.0,74,4,3,1,4,6,0,177,0,68,4,4176,True,False,Senior,Medium
1,51381.5,87,1,1,0,3,5,0,45,0,66,4,4479,True,False,Senior,Medium
2,51381.5,49,1,1,0,2,7,0,21,0,60,3,3983,False,True,Senior,Medium
1,20895.0,24,1,2,0,3,9,0,45,0,51,3,4446,True,False,Middle-aged,Low
1,92344.0,9,0,5,10,5,1,0,1899,1,76,2,3980,True,False,Senior,Very High
3,51381.5,17,1,1,0,3,7,0,42,0,52,3,3934,True,False,Middle-aged,Medium
2,26907.0,10,2,1,0,3,7,0,22,0,48,4,4128,True,False,Middle-aged,Low
1,44964.0,35,1,1,0,3,8,0,41,0,44,4,4375,True,False,Middle-aged,Medium
1,75507.0,56,1,8,6,6,3,0,1440,0,45,2,3873,True,False,Middle-aged,High
2,53761.0,7,6,4,4,3,5,0,325,0,52,4,4076,True,False,Middle-aged,Medium
1,22682.0,51,3,2,1,4,4,0,95,0,51,3,4084,True,False,Middle-aged,Low
3,38887.0,17,1,1,0,3,7,0,42,0,52,3,3934,True,False,Middle-aged,Medium
2,41658.0,30,2,1,1,2,4,0,72,0,49,3,4412,False,True,Middle-aged,Medium
3,29791.0,21,2,2,0,3,5,0,20,0,52,3,3860,True,False,Middle-aged,Low
2,63915.0,2,2,6,3,12,5,0,789,0,68,4,4149,True,False,Senior,High
1,39996.0,85,1,1,0,2,6,0,15,0,50,3,3853,False,True,Middle-aged,Medium
1,26759.0,65,2,2,1,3,6,0,59,0,52,2,3957,False,True,Middle-aged,Low
2,63841.0,64,1,9,3,9,6,0,908,0,56,2,4249,False,True,Senior,High
3,51039.0,11,2,6,2,4,7,0,417,0,55,4,4381,True,False,Middle-aged,Medium
1,60544.0,92,4,5,1,5,6,0,289,0,63,4,4488,True,False,Senior,High
1,65685.0,54,1,9,2,9,5,0,769,0,52,3,3907,True,False,Middle-aged,High
1,37716.0,4,2,4,1,3,7,0,188,0,71,3,3884,True,False,Senior,Medium
1,36864.0,53,3,5,2,4,8,0,354,1,67,2,4500,False,True,Senior,Medium
2,44511.0,39,6,8,4,8,8,0,727,0,54,3,4440,True,False,Middle-aged,Medium
3,36947.0,49,4,3,0,4,9,0,146,0,57,4,4506,True,False,Senior,Medium
2,47352.0,70,4,6,1,5,7,0,319,0,73,3,4259,True,False,Senior,Medium
2,67087.0,40,2,7,5,8,4,0,794,0,71,3,4009,True,False,Senior,High
1,57045.0,40,3,4,2,9,3,0,454,0,74,3,4474,True,False,Senior,Medium
3,36957.0,43,4,3,2,2,9,0,152,1,71,3,4476,False,True,Senior,Medium
3,69389.0,17,1,7,2,12,4,0,797,0,47,3,4454,True,False,Middle-aged,High
1,80134.0,40,2,5,3,6,6,0,1690,1,52,3,4220,True,False,Middle-aged,High
2,43142.0,84,1,1,0,2,7,0,20,0,55,4,3946,True,False,Middle-aged,Medium
1,80589.0,25,1,5,10,5,1,0,1428,1,80,2,3973,True,False,Senior,High
1,34412.0,62,3,5,0,3,9,0,209,0,34,2,4316,False,True,Young,Medium
1,57537.0,83,4,4,3,8,4,0,545,0,45,2,4199,False,True,Middle-aged,Medium
0,22634.0,47,1,2,1,2,8,0,96,0,58,2,4344,True,False,Senior,Low
1,51315.0,45,1,2,2,5,2,0,222,0,76,2,3941,True,False,Senior,Medium
1,36026.0,34,2,2,0,3,6,0,61,0,52,4,3920,True,False,Middle-aged,Medium
1,24639.0,3,3,2,0,4,6,0,44,0,51,4,3967,True,False,Middle-aged,Low
3,34578.0,1,1,1,0,2,6,0,8,0,52,4,3894,True,False,Middle-aged,Medium
2,65704.0,18,1,2,10,10,1,0,817,0,52,1,4074,False,True,Middle-aged,High
1,63810.0,45,4,4,3,12,8,0,1371,1,58,2,4410,False,True,Senior,High
3,54132.0,81,1,1,0,3,7,0,42,0,55,3,3948,True,False,Middle-aged,Medium
1,18690.0,77,1,1,1,2,8,0,60,0,65,2,4363,True,False,Senior,Low
1,28164.0,23,3,2,0,4,7,0,78,0,54,3,4236,True,False,Middle-aged,Low
3,34596.0,48,1,1,0,2,8,0,23,0,50,3,4257,True,False,Middle-aged,Medium
3,43269.0,61,1,1,0,2,8,0,19,0,52,3,4101,True,False,Middle-aged,Medium
2,38741.0,60,2,2,0,3,7,0,61,0,66,3,3906,False,True,Senior,Medium
1,31907.0,75,1,6,1,6,7,0,449,0,52,1,4297,False,True,Middle-aged,Medium
2,27100.0,64,1,1,0,3,7,0,37,0,41,3,4265,True,False,Middle-aged,Low
2,31163.0,54,1,1,0,3,6,0,38,0,51,2,3951,False,True,Middle-aged,Medium
1,92533.0,84,1,6,5,11,2,0,1131,1,39,2,4007,True,False,Middle-aged,Very High
1,34853.0,75,2,2,0,3,6,0,34,0,51,3,4003,False,True,Middle-aged,Medium
1,70844.0,16,5,6,1,5,7,0,294,0,57,3,4057,False,True,Senior,High
2,31086.0,79,2,1,1,2,8,0,48,1,45,4,4236,True,False,Middle-aged,Medium
1,60544.0,92,4,5,1,5,6,0,289,0,63,4,4488,True,False,Senior,High
2,20491.0,16,1,0,1,2,7,0,30,0,38,2,4335,True,False,Middle-aged,Low
1,42523.0,96,1,1,1,4,2,0,125,0,60,2,3882,True,False,Senior,Medium
1,39922.0,30,2,3,0,4,8,0,156,0,41,3,4315,True,False,Middle-aged,Medium
1,33402.0,60,3,2,1,3,8,0,70,0,72,4,4161,True,False,Senior,Medium
2,36408.0,11,1,1,0,2,6,0,22,0,75,4,4096,True,False,Senior,Medium
1,21645.0,75,3,3,0,3,9,0,65,1,45,3,4479,True,False,Middle-aged,Low
2,78427.0,36,3,3,7,10,3,0,1930,1,76,1,4428,False,True,Senior,High
1,82657.0,71,1,7,5,10,4,0,2283,1,78,2,4090,True,False,Senior,High
1,51876.0,88,1,2,2,8,1,0,310,0,66,2,4072,True,False,Senior,Medium
2,78041.0,93,1,4,4,9,2,0,1319,0,53,2,4375,True,False,Middle-aged,High
1,52852.0,93,4,10,7,5,8,0,879,1,67,3,4390,True,False,Senior,Medium
3,70038.0,54,1,4,4,8,2,0,1244,0,42,2,4062,True,False,Middle-aged,High
2,69401.0,41,4,4,4,5,2,0,690,0,51,3,3913,True,False,Middle-aged,High
1,46053.0,46,3,3,2,4,5,0,209,0,52,3,4312,True,False,Middle-aged,Medium
1,77343.0,28,1,3,4,9,1,0,1134,0,59,2,3835,True,False,Senior,High
1,73892.0,40,1,3,10,8,1,0,1507,1,71,1,4043,False,True,Senior,High
3,40304.0,82,1,2,0,3,7,0,57,0,57,2,4087,False,True,Senior,Medium
3,32727.0,38,2,7,3,5,8,0,529,0,59,2,4485,True,False,Senior,Medium
1,68695.0,3,1,4,4,7,2,0,1091,0,55,2,3819,True,False,Middle-aged,High
1,43300.0,87,3,4,0,4,8,0,180,1,53,2,4439,False,True,Middle-aged,Medium
1,26290.0,49,4,2,0,4,6,0,77,0,52,4,4348,True,False,Middle-aged,Low
1,93790.0,16,0,6,7,12,2,0,2349,1,54,1,3952,False,True,Middle-aged,Very High
3,38410.0,65,2,5,2,9,6,0,534,1,50,2,4468,True,False,Middle-aged,Medium
2,64866.0,9,4,7,3,7,5,0,556,1,74,2,3969,False,True,Senior,High
1,57957.0,24,6,4,6,8,3,0,637,0,65,3,4129,True,False,Senior,Medium
3,46015.0,25,1,1,0,3,7,0,46,1,69,4,3892,True,False,Senior,Medium
1,16531.0,43,3,3,0,3,7,0,44,0,46,3,3826,True,False,Middle-aged,Low
2,28072.0,10,1,1,0,3,7,0,47,0,38,3,4171,True,False,Middle-aged,Low
2,49476.0,29,4,2,10,5,2,0,795,0,61,2,4189,False,True,Senior,Medium
1,50725.0,45,4,8,1,8,8,0,586,0,71,3,4316,True,False,Senior,Medium
1,83844.0,57,1,4,4,11,1,0,1574,1,72,2,4228,True,False,Senior,High
3,41145.0,20,1,0,0,3,3,0,13,0,74,4,3956,True,False,Senior,Medium
1,67419.0,29,4,9,4,8,5,0,1471,0,54,3,4344,True,False,Middle-aged,High
2,23162.0,82,3,1,1,3,6,0,65,0,54,4,4005,True,False,Middle-aged,Low
1,34380.0,68,4,4,1,3,8,0,175,0,47,3,4238,True,False,Middle-aged,Medium
1,34704.0,65,1,1,0,3,5,0,40,0,58,2,4243,False,True,Senior,Medium
3,94871.0,99,1,8,5,4,7,0,1078,1,55,4,4481,True,False,Middle-aged,Very High
1,65148.0,9,2,6,6,7,4,0,1115,0,66,3,4405,True,False,Senior,High
1,39898.0,20,2,3,0,4,7,0,134,0,70,3,4317,True,False,Senior,Medium
2,64857.0,78,1,7,5,10,4,0,1540,0,68,1,4398,False,True,Senior,High
3,59892.0,26,1,2,1,3,3,0,87,0,54,3,4054,True,False,Middle-aged,Medium
2,41020.0,68,1,3,2,4,3,0,217,0,37,1,4059,False,True,Middle-aged,Medium
3,57072.0,79,2,7,5,13,5,0,1034,1,63,3,3971,True,False,Senior,Medium
1,60474.0,25,6,10,2,12,7,0,1180,0,45,2,4269,False,True,Middle-aged,High
1,62807.0,83,3,5,3,12,5,0,819,0,64,3,4482,True,False,Senior,High
2,19414.0,32,1,1,0,3,8,0,32,0,43,3,4071,True,False,Middle-aged,Low
1,19107.0,49,2,1,0,3,7,0,46,0,44,3,4126,True,False,Middle-aged,Low
2,75484.0,50,2,7,3,6,4,0,1159,0,48,3,4511,True,False,Middle-aged,High
2,70379.0,84,3,6,3,13,4,0,860,0,48,2,4298,False,True,Middle-aged,High
2,79419.0,96,1,4,6,4,2,0,1631,0,54,2,3822,True,False,Middle-aged,High
3,64014.0,56,6,8,2,5,7,0,444,1,78,4,3834,True,False,Senior,High
1,76998.0,85,2,11,8,8,6,0,1910,1,69,3,4349,True,False,Senior,High
2,49854.0,63,5,6,2,5,6,0,380,0,52,3,4046,True,False,Middle-aged,Medium
3,60585.0,17,6,7,4,9,5,0,736,1,53,4,4185,True,False,Middle-aged,High
3,42873.0,11,4,6,1,4,8,0,269,0,74,3,4339,False,True,Senior,Medium
1,87679.0,62,1,7,10,10,4,0,2510,1,36,2,4152,True,False,Middle-aged,High
1,57867.0,48,6,7,2,9,6,0,612,0,46,3,4086,True,False,Middle-aged,Medium
1,35765.0,86,2,2,0,4,6,0,75,0,34,3,4015,True,False,Young,Medium
1,65492.0,73,2,4,7,13,2,0,1045,0,65,2,3969,True,False,Senior,High
1,32952.0,36,1,2,0,3,7,0,55,0,47,2,4025,False,True,Middle-aged,Medium
3,53374.0,34,6,4,2,9,9,0,1064,1,55,3,4497,True,False,Middle-aged,Medium
1,71706.0,16,4,9,5,7,5,0,1443,0,65,3,4408,True,False,Senior,High
1,68487.0,48,1,9,7,13,4,0,1366,0,36,2,4347,True,False,Middle-aged,High
2,53253.0,61,6,4,3,5,5,0,436,0,49,4,4318,True,False,Middle-aged,Medium
2,31163.0,54,1,1,0,3,6,0,38,0,51,2,3951,False,True,Middle-aged,Medium
1,42014.0,56,6,7,1,6,8,0,436,1,47,3,4496,True,False,Middle-aged,Medium
2,54108.0,74,6,8,2,9,8,0,747,0,51,4,4416,True,False,Middle-aged,Medium
3,49667.0,35,2,5,10,5,8,0,1396,1,69,1,4493,False,True,Senior,Medium
2,63206.0,65,1,4,3,6,2,0,928,1,50,2,3916,True,False,Middle-aged,High
2,57136.0,48,6,5,2,10,6,0,642,0,52,4,4170,True,False,Middle-aged,Medium
2,46772.0,88,6,11,8,5,8,0,1048,1,49,3,4414,True,False,Middle-aged,Medium
3,78931.0,19,1,2,8,13,1,0,943,0,53,2,4062,True,False,Middle-aged,High
1,53977.0,21,5,5,5,12,5,0,907,0,66,3,4201,True,False,Senior,Medium
1,84219.0,27,1,3,4,10,1,0,1198,0,36,2,3962,True,False,Middle-aged,High
2,46098.0,86,4,3,2,2,8,0,120,0,49,3,4495,False,True,Middle-aged,Medium
1,73538.0,92,3,10,4,9,7,0,1658,0,59,3,4396,True,False,Senior,High
1,79529.0,1,1,4,8,9,2,0,1638,0,38,2,3878,True,False,Middle-aged,High
2,20981.0,14,1,3,1,2,8,0,73,1,47,2,4240,True,False,Middle-aged,Low
1,51766.0,74,2,4,2,4,5,0,275,0,44,2,3925,False,True,Middle-aged,Medium
1,55759.0,84,5,10,3,8,8,0,854,0,62,3,4393,True,False,Senior,Medium
1,33039.0,4,1,2,0,4,5,0,78,0,46,3,4108,True,False,Middle-aged,Medium
2,37787.0,50,1,3,0,3,8,0,106,0,52,3,4097,True,False,Middle-aged,Medium
1,27242.0,2,2,2,0,3,9,0,106,1,54,2,4410,False,True,Middle-aged,Low
3,87188.0,73,1,10,2,6,3,0,1923,1,41,1,4206,False,True,Middle-aged,High
1,69930.0,21,1,4,5,12,3,0,1662,0,53,2,4214,True,False,Middle-aged,High
1,37697.0,82,1,2,1,3,6,0,84,0,48,2,3957,False,True,Middle-aged,Medium
3,37401.0,14,2,2,0,3,7,0,48,0,51,3,3869,True,False,Middle-aged,Medium
1,3502.0,56,0,0,0,0,13,0,5,0,51,2,4257,False,True,Middle-aged,Low
1,58597.0,20,6,7,4,9,7,0,733,0,48,4,4401,True,False,Middle-aged,Medium
3,82032.0,54,0,4,6,7,1,0,1234,0,76,1,3900,False,True,Senior,High
1,28087.0,77,3,2,2,2,7,0,112,0,66,4,4380,True,False,Senior,Low
3,74004.0,5,1,4,6,4,3,0,1658,1,37,1,3940,False,True,Middle-aged,High
1,19740.0,65,2,1,1,3,5,0,55,0,64,3,4277,True,False,Senior,Low
2,57036.0,33,4,6,3,13,9,0,1513,1,49,3,4380,True,False,Middle-aged,Medium
2,53083.0,65,6,5,1,5,7,0,271,1,66,4,4225,True,False,Senior,Medium
3,69283.0,41,4,7,3,13,5,0,904,0,49,3,3830,True,False,Middle-aged,High
2,46098.0,86,4,3,2,2,8,0,120,1,49,3,4495,False,True,Middle-aged,Medium
2,23331.0,92,2,3,0,3,8,0,103,0,36,3,4478,True,False,Middle-aged,Low
2,23331.0,97,6,5,1,5,9,0,269,0,36,2,4447,False,True,Middle-aged,Low
1,9255.0,91,1,1,1,2,8,0,22,0,35,2,4006,False,True,Young,Low
3,67786.0,0,1,3,6,6,1,0,1156,1,65,1,4019,False,True,Senior,High
3,71969.0,59,3,3,4,9,8,0,1086,1,53,3,4436,True,False,Middle-aged,High
2,59235.0,4,3,11,2,12,7,0,1128,0,57,2,4348,False,True,Senior,Medium
